,mass A,
t,y,
0.000000E0,2.523449E-2
3.336700E-2,2.315160E-2
6.673400E-2,2.109767E-2
1.001010E-1,1.923272E-2
1.334680E-1,1.735547E-2
1.668350E-1,1.539187E-2
2.002020E-1,1.337632E-2
2.335690E-1,1.146054E-2
2.669360E-1,9.578268E-3
3.003030E-1,7.738061E-3
3.336700E-1,5.815480E-3
3.670370E-1,3.926680E-3
4.004040E-1,2.098564E-3
4.337710E-1,1.889648E-4
4.671380E-1,-1.593479E-3
5.005050E-1,-3.448745E-3
5.338720E-1,-5.252780E-3
5.672390E-1,-7.051410E-3
6.006060E-1,-8.782532E-3
6.339730E-1,-1.062798E-2
6.673400E-1,-1.245870E-2
7.007070E-1,-1.421881E-2
7.340740E-1,-1.599170E-2
7.674410E-1,-1.774675E-2
8.008080E-1,-1.949141E-2
8.341750E-1,-2.116628E-2
8.675420E-1,-2.283187E-2
9.009090E-1,-2.458311E-2
9.342760E-1,-2.630627E-2
9.676430E-1,-2.803256E-2
1.001010E0,-2.972183E-2
1.034377E0,-3.136814E-2
1.067744E0,-3.310711E-2
1.101111E0,-3.476302E-2
1.134478E0,-3.644599E-2
1.167845E0,-3.806464E-2
1.201212E0,-3.965746E-2
1.234579E0,-4.124344E-2
1.267946E0,-4.275051E-2
1.301313E0,-4.436605E-2
1.334680E0,-4.597454E-2
1.368047E0,-4.755347E-2
1.401414E0,-4.905890E-2
1.434781E0,-5.062013E-2
1.468148E0,-5.220738E-2
1.501515E0,-5.374925E-2
1.534882E0,-5.527669E-2
1.568249E0,-5.701273E-2
1.601616E0,-5.845729E-2
1.634983E0,-5.996485E-2
1.668350E0,-6.140086E-2
1.701717E0,-6.294395E-2
1.735084E0,-6.452934E-2
1.768451E0,-6.597394E-2
1.801818E0,-6.742595E-2
1.835185E0,-6.890490E-2
1.868552E0,-7.035332E-2
1.901919E0,-7.182543E-2
1.935286E0,-7.328864E-2
1.968653E0,-7.470753E-2
2.002020E0,-7.620368E-2
