,mass A,
t,y,
0.000000E0,2.776627E-2
3.336700E-2,2.548333E-2
6.673400E-2,2.315414E-2
1.001010E-1,2.086615E-2
1.334680E-1,1.853759E-2
1.668350E-1,1.623897E-2
2.002020E-1,1.391316E-2
2.335690E-1,1.168603E-2
2.669360E-1,9.457569E-3
3.003030E-1,7.234138E-3
3.336700E-1,5.156665E-3
3.670370E-1,2.877209E-3
4.004040E-1,6.667542E-4
4.337710E-1,-1.491453E-3
4.671380E-1,-3.648772E-3
5.005050E-1,-5.894455E-3
5.338720E-1,-7.978878E-3
5.672390E-1,-1.012808E-2
6.006060E-1,-1.233011E-2
6.339730E-1,-1.458885E-2
6.673400E-1,-1.666109E-2
7.007070E-1,-1.880647E-2
7.340740E-1,-2.093894E-2
7.674410E-1,-2.310697E-2
8.008080E-1,-2.523553E-2
8.341750E-1,-2.731522E-2
8.675420E-1,-2.943780E-2
9.009090E-1,-3.147784E-2
9.342760E-1,-3.348584E-2
9.676430E-1,-3.566112E-2
1.001010E0,-3.770875E-2
1.034377E0,-3.969832E-2
1.067744E0,-4.166964E-2
1.101111E0,-4.370268E-2
1.134478E0,-4.578732E-2
1.167845E0,-4.763646E-2
1.201212E0,-4.972184E-2
1.234579E0,-5.176577E-2
1.267946E0,-5.375708E-2
1.301313E0,-5.573621E-2
1.334680E0,-5.765629E-2
1.368047E0,-5.955736E-2
1.401414E0,-6.161058E-2
1.434781E0,-6.348511E-2
1.468148E0,-6.540597E-2
1.501515E0,-6.725645E-2
1.534882E0,-6.924593E-2
1.568249E0,-7.118512E-2
1.601616E0,-7.297579E-2
1.634983E0,-7.482380E-2
