,mass A,
t,y,
0.000000E0,3.113379E-2
3.336700E-2,2.767287E-2
6.673400E-2,2.449456E-2
1.001010E-1,2.121436E-2
1.334680E-1,1.795207E-2
1.668350E-1,1.464975E-2
2.002020E-1,1.147358E-2
2.335690E-1,8.262167E-3
2.669360E-1,5.125664E-3
3.003030E-1,2.028729E-3
3.336700E-1,-8.691255E-4
3.670370E-1,-3.951497E-3
4.004040E-1,-6.973739E-3
4.337710E-1,-9.783948E-3
4.671380E-1,-1.272494E-2
5.005050E-1,-1.566663E-2
5.338720E-1,-1.861012E-2
5.672390E-1,-2.151348E-2
6.006060E-1,-2.429371E-2
6.339730E-1,-2.694276E-2
6.673400E-1,-2.980608E-2
7.007070E-1,-3.240864E-2
7.340740E-1,-3.395249E-2
7.674410E-1,-3.702743E-2
8.008080E-1,-4.010237E-2
8.341750E-1,-4.266483E-2
8.675420E-1,-4.599601E-2
9.009090E-1,-4.855847E-2
9.342760E-1,-5.137716E-2
9.676430E-1,-5.419586E-2
1.001010E0,-5.675831E-2
1.034377E0,-5.957701E-2
1.067744E0,-6.265195E-2
1.101111E0,-6.521441E-2
